year,month,district,community,record_type,elevation_zone,highland,u5_population,rainfall_mm,temperature_min_c,temperature_max_c,temperature_mean_c,frost_days,spi_drought_index,snow_access_risk,diarrhoea_rate_per1000,diarrhoea_cases_u5,ari_rate_per1000,ari_cases_u5,sam_rate_per1000,sam_cases_u5,safe_water_pct,improved_sanit_pct,stunting_pct_dhs,wasting_pct_dhs,mean_altitude_m,urban_pct,risk_score,risk_level
2023,10,Maseru,Phelindaba,community,lowland,FALSE,3554,39.8,10.6,20.6,15.6,1,2.71,0,356.8,1217,742.9,2630,11.6,39,74.4,85.9,9.7,1,1641,61.3,67.6,Medium
2023,10,Maseru,Lithoteng,community,lowland,FALSE,3589,43.7,9.7,19.7,14.7,3,1.27,0,167.6,641,550.2,1994,11.9,39,100,87.1,9.7,1,1641,61.3,50.4,Medium
2023,10,Maseru,Ha Matala,community,lowland,FALSE,3559,42.9,9.8,19.8,14.8,0,3.25,0,250.3,900,678.7,2316,14.6,50,100,77,9.7,1,1641,61.3,59.9,Medium
2023,10,Maseru,Likotsi,community,lowland,FALSE,3706,48.4,9,19,14,0,0.82,0,283.5,1023,617.3,2262,12.3,38,87,75.5,9.7,1,1641,61.3,65.7,Medium
2023,10,Maseru,Ha Abia,community,lowland,FALSE,3674,47.7,9.8,19.8,14.8,0,2.21,0,334.6,1164,734.6,2687,16.1,59,78.7,89.5,9.7,1,1641,61.3,68.3,Medium
2023,10,Maseru,Ha Tsolo,community,lowland,FALSE,3486,45.8,11.4,21.4,16.4,3,-0.17,0,251.8,949,641,2307,18.5,58,100,88.7,9.7,1,1641,61.3,60.5,Medium
2023,10,Maseru,Ha Seshote,community,lowland,FALSE,3381,43.6,11.2,21.2,16.2,1,0.7,0,281.9,927,1111.8,3707,18.4,67,89.9,69.9,9.7,1,1641,61.3,64.6,Medium
2023,10,Maseru,Koalabata,community,lowland,FALSE,3441,44.5,9.7,19.7,14.7,3,1.1,0,275,900,278.7,938,12.7,40,100,85.1,9.7,1,1641,61.3,55.4,Medium
2023,10,Mohale's Hoek,Mohale's Hoek Town,community,lowland,FALSE,2160,33.7,9.1,19.1,14.1,0,-1.29,0,187,400,300.7,649,40,89,100,42.5,20.2,0.9,1713,30.2,45.1,Medium
2023,10,Mohale's Hoek,Qhalasi,community,lowland,FALSE,1858,33.7,9.9,19.9,14.9,0,-0.86,0,171.7,308,278.1,510,42,76,82.8,62.6,20.2,0.9,1713,30.2,43.5,Low
2023,10,Mohale's Hoek,Mpiti,community,lowland,FALSE,2280,31.3,10,20,15,1,-0.3,0,153.5,358,445.1,1035,37.6,87,90.1,63.7,20.2,0.9,1713,30.2,48,Medium
2023,10,Mohale's Hoek,Likila,community,lowland,FALSE,2200,35.4,10.8,20.8,15.8,2,1,0,206.9,439,348.3,744,28.5,66,83.7,51.9,20.2,0.9,1713,30.2,52.1,Medium
2023,10,Mohale's Hoek,Ha Sofonia,community,lowland,FALSE,2215,31.1,10.2,20.2,15.2,0,0.42,0,155.2,334,103.9,227,26.6,57,100,65,20.2,0.9,1713,30.2,28.7,Low
2023,10,Mohale's Hoek,Mphaki,community,lowland,FALSE,1717,29.7,12.1,22.1,17.1,0,-1.42,0,145.9,242,296.8,489,48.8,67,86.5,40,20.2,0.9,1713,30.2,40.8,Low
2023,10,Mohale's Hoek,Ketane,community,lowland,FALSE,2038,40,9.5,19.5,14.5,0,-0.76,0,184,383,350.6,682,31,53,74.9,45,20.2,0.9,1713,30.2,51,Medium
2023,10,Mohale's Hoek,Phamong,community,lowland,FALSE,2354,34.6,9.8,19.8,14.8,0,-0.96,0,160.8,404,327.6,729,36.5,86,86.5,57.1,20.2,0.9,1713,30.2,45.1,Medium
2023,10,Mohale's Hoek,Tosing,community,lowland,FALSE,1992,34.6,10.5,20.5,15.5,0,-0.3,0,217.3,423,304.4,615,33.3,57,89.7,61.7,20.2,0.9,1713,30.2,49.9,Medium
2023,10,Mohale's Hoek,Ha Ntsie,community,lowland,FALSE,2148,36.7,10.6,20.6,15.6,0,-0.78,0,173.5,378,314.6,682,45.4,105,73,43.1,20.2,0.9,1713,30.2,47.2,Medium
2023,10,Mohale's Hoek,Ha Ramarothole,community,lowland,FALSE,2347,31.8,10.8,20.8,15.8,3,-1.18,0,227.4,487,226.5,500,33.1,70,91.8,57.2,20.2,0.9,1713,30.2,45.7,Medium
2023,10,Mokhotlong,Mokhotlong Town,community,highland,TRUE,2300,44.7,8.7,18.7,13.7,4,0.58,0,219.9,509,437,1016,22.9,45,76,64.9,16.9,1.6,2348,16.8,59.9,Medium
2023,10,Mokhotlong,Sanquebethu,community,highland,TRUE,2035,48.2,6.9,16.9,11.9,2,-0.41,0,233,455,608.5,1206,35.4,76,83.8,61,16.9,1.6,2348,16.8,61.5,Medium
2023,10,Mokhotlong,Mapholaneng,community,highland,TRUE,1959,44.7,7.3,17.3,12.3,1,-1.26,0,211.1,419,627.4,1208,20.8,42,83.1,49.2,16.9,1.6,2348,16.8,58.5,Medium
2023,10,Mokhotlong,Sani Top,community,highland,TRUE,2012,43,7.2,17.2,12.2,0,-0.95,0,223.6,446,664.4,1381,31.6,34,80.9,47.7,16.9,1.6,2348,16.8,59.9,Medium
2023,10,Mokhotlong,Tlhanyaku,community,highland,TRUE,2354,41.3,7.5,17.5,12.5,0,-1.07,0,148.1,367,517.5,1246,26.3,68,80.5,44.7,16.9,1.6,2348,16.8,50.9,Medium
2023,10,Mokhotlong,Linakaneng,community,highland,TRUE,2252,39.5,7.3,17.3,12.3,3,0.36,0,207.8,464,597,1328,26.9,66,82.8,51.2,16.9,1.6,2348,16.8,57.4,Medium
2023,10,Mokhotlong,Seforong,community,highland,TRUE,1981,49.3,6.4,16.4,11.4,2,2.44,0,198.6,400,612.5,1202,26,56,72.7,55.2,16.9,1.6,2348,16.8,58.7,Medium
2023,10,Mokhotlong,Malingoaneng,community,highland,TRUE,2260,37.7,7.7,17.7,12.7,0,-0.33,0,196.6,441,619.2,1360,27.8,59,85.5,57.5,16.9,1.6,2348,16.8,55.5,Medium
2023,10,Mokhotlong,Molikaliko,community,highland,TRUE,2381,41.7,6.3,16.3,11.3,2,-1.51,0,208.2,502,636,1541,25.4,60,81,47,16.9,1.6,2348,16.8,58.1,Medium
2023,10,Qacha's Nek,Qacha's Nek Town,community,highland,TRUE,2376,45.9,9.9,19.9,14.9,1,-0.18,0,105.3,265,281,666,45,117,90.8,41,20.7,0,1976,28.7,37.7,Low
2023,10,Qacha's Nek,Sehlabathebe,community,highland,TRUE,1822,56.7,7.8,17.8,12.8,0,0.83,0,115.9,223,305.8,569,39.5,75,92.1,50.8,20.7,0,1976,28.7,42.2,Low
2023,10,Qacha's Nek,Letšeng,community,highland,TRUE,2098,45.3,8.8,18.8,13.8,2,1.55,0,98,237,337.7,702,32.9,71,91.9,49.6,20.7,0,1976,28.7,40.4,Low
2023,10,Qacha's Nek,Thaba-Tseka,community,highland,TRUE,2203,45.2,7.5,17.5,12.5,1,1.18,0,137.2,299,435.1,956,36.1,87,97.5,57.6,20.7,0,1976,28.7,48.6,Medium
2023,10,Qacha's Nek,Ha Sekake,community,highland,TRUE,2464,44.3,10.6,20.6,15.6,1,0.1,0,159.1,397,325.1,792,44.2,128,93.4,38.7,20.7,0,1976,28.7,46.2,Medium
2023,10,Qacha's Nek,Qalo,community,highland,TRUE,2059,46,10,20,15,0,-0.08,0,167.6,363,315.8,670,47.5,100,88.3,36.3,20.7,0,1976,28.7,47.4,Medium
2023,10,Qacha's Nek,Tsoelike,community,highland,TRUE,2042,45.1,9.1,19.1,14.1,0,0.65,0,106.6,247,386,726,51.7,98,81.9,53.9,20.7,0,1976,28.7,45.2,Medium
2023,10,Qacha's Nek,Mphaki,community,highland,TRUE,2498,52.7,8,18,13,0,-0.38,0,139.1,340,153.2,378,36.1,90,74,62.8,20.7,0,1976,28.7,36.4,Low
2023,10,Quthing,Quthing Town,community,lowland,FALSE,2051,33.1,10.3,20.3,15.3,1,0.24,0,203.4,431,345.8,693,30.8,72,80.1,50.3,20.1,0.9,1743,30.6,51.6,Medium
2023,10,Quthing,Moyeni,community,lowland,FALSE,2538,38,11,21,16,1,-0.8,0,318.9,840,318.4,793,37.1,94,100,52.2,20.1,0.9,1743,30.6,60,Medium
2023,10,Quthing,Mount Moorosi,community,lowland,FALSE,1915,40.8,10.3,20.3,15.3,4,-0.12,0,202.6,411,429.6,823,28.5,55,85.3,45,20.1,0.9,1743,30.6,55.4,Medium
2023,10,Quthing,Mphaki,community,lowland,FALSE,1999,39,10.1,20.1,15.1,5,1.28,0,161.2,304,348.8,710,28.7,58,100,51,20.1,0.9,1743,30.6,45.8,Medium
2023,10,Quthing,Tele Bridge,community,lowland,FALSE,2255,32.8,10.1,20.1,15.1,5,0.29,0,227.5,501,272.5,600,33.1,76,81.6,63.3,20.1,0.9,1743,30.6,49.6,Medium
2023,10,Quthing,Ha Sempe,community,lowland,FALSE,2087,44.5,9.9,19.9,14.9,3,-0.4,0,181.1,389,271.5,598,37.6,78,86.7,52.3,20.1,0.9,1743,30.6,45.2,Medium
2023,10,Quthing,Masitise,community,lowland,FALSE,2351,44.5,9.3,19.3,14.3,5,1.36,0,177.1,429,348.3,852,36,83,97.4,64.9,20.1,0.9,1743,30.6,48.6,Medium
2023,10,Quthing,Likiling,community,lowland,FALSE,2151,36.3,11.3,21.3,16.3,3,-0.41,0,84.7,168,308.9,655,30.7,73,99.1,60.1,20.1,0.9,1743,30.6,34.1,Low
2023,10,Quthing,Chonkong,community,lowland,FALSE,2100,33.5,8.4,18.4,13.4,5,0.97,0,187,384,301.9,600,32.7,81,85.2,61.2,20.1,0.9,1743,30.6,46.5,Medium
2023,10,Quthing,Ha Makebe,community,lowland,FALSE,2057,41.4,10.5,20.5,15.5,5,-0.41,0,207.5,413,260.1,548,38.3,92,100,54.1,20.1,0.9,1743,30.6,46,Medium
2023,10,Thaba-Tseka,Thaba-Tseka Town,community,highland,TRUE,2860,57,6.5,16.5,11.5,0,-0.2,0,165.9,457,133.6,409,48.4,127,77.6,46.9,18.8,1.2,2246,12.8,38.8,Low
2023,10,Thaba-Tseka,Katse,community,highland,TRUE,2013,61.7,4.3,14.3,9.3,0,8.4,0,147,291,144.4,292,44.3,83,66.1,65.1,18.8,1.2,2246,12.8,39.3,Low
2023,10,Thaba-Tseka,Semongkong,community,highland,TRUE,2354,56.7,5.1,15.1,10.1,0,0.69,0,116,260,160.7,387,44.7,101,93.2,49.5,18.8,1.2,2246,12.8,33.5,Low
2023,10,Thaba-Tseka,Mahobong,community,highland,TRUE,2695,51.1,4.7,14.7,9.7,1,-0.1,0,166.6,451,177.1,487,43.6,98,66,52.3,18.8,1.2,2246,12.8,42.2,Low
2023,10,Thaba-Tseka,Mapoteng,community,highland,TRUE,2569,61.3,5.1,15.1,10.1,0,1.52,0,111.5,279,204.8,538,49.1,113,70.1,31.7,18.8,1.2,2246,12.8,38.4,Low
2023,10,Thaba-Tseka,Likalaneng,community,highland,TRUE,2467,59.9,4,14,9,0,1.74,0,171,393,116.6,276,57.2,139,65.7,49.2,18.8,1.2,2246,12.8,40.2,Low
2023,10,Thaba-Tseka,Mokhele,community,highland,TRUE,2431,51.8,4,14,9,0,0.62,0,147.6,392,110.8,282,59.9,147,60,54.6,18.8,1.2,2246,12.8,36.6,Low
2023,10,Thaba-Tseka,Linakaneng,community,highland,TRUE,2411,50.6,4.9,14.9,9.9,2,4.03,0,146,372,133.8,333,50.8,134,69.7,67.7,18.8,1.2,2246,12.8,36.6,Low
2023,10,Thaba-Tseka,Nkau,community,highland,TRUE,2294,53.4,5.2,15.2,10.2,0,-0.77,0,127.8,298,169.9,400,31.2,75,83.1,52.7,18.8,1.2,2246,12.8,35.9,Low
2023,10,Thaba-Tseka,Ha Lejone,community,highland,TRUE,2560,61.9,4.6,14.6,9.6,0,1.61,0,152.9,370,117.6,327,40.1,98,67.7,46.5,18.8,1.2,2246,12.8,38.2,Low
2023,10,Thaba-Tseka,Semonkong,community,highland,TRUE,2338,60.5,3.5,13.5,8.5,0,4.92,0,140.3,352,123.2,294,39,93,78.6,45.4,18.8,1.2,2246,12.8,36.1,Low
2023,10,Thaba-Tseka,Ha Mofoka,community,highland,TRUE,2384,62.3,3.4,13.4,8.4,0,0.31,0,105.3,244,133.1,295,39.4,88,84.7,46.8,18.8,1.2,2246,12.8,32.3,Low
2023,11,Berea,Teyateyaneng,community,foothill,FALSE,2721,39.6,15.3,25.3,20.3,0,-0.97,0,308.6,892,243.2,688,30.8,99,76.5,77.4,16.9,0.7,1707,38.6,57.6,Medium
2023,11,Berea,Roma,community,foothill,FALSE,2442,41.2,16.8,26.8,21.8,0,-1.6,0,388.4,966,164.1,404,25,63,88.1,64.9,16.9,0.7,1707,38.6,51.8,Medium
2023,11,Berea,Mapoteng,community,foothill,FALSE,2266,40,16.2,26.2,21.2,2,-1.32,0,267.1,598,249,585,21.4,48,94,75.8,16.9,0.7,1707,38.6,52.6,Medium
2023,11,Berea,Kolonyama,community,foothill,FALSE,1997,34.7,15.5,25.5,20.5,2,-1.61,0,333.7,694,202.4,407,32,62,92.6,65.7,16.9,0.7,1707,38.6,52.9,Medium
2023,11,Berea,Ha Thetsane,community,foothill,FALSE,2621,41.1,14.3,24.3,19.3,0,0.7,0,330.6,880,230.5,637,42.5,134,84.8,56.5,16.9,0.7,1707,38.6,56.3,Medium
2023,11,Berea,Peka,community,foothill,FALSE,2179,45.8,15.7,25.7,20.7,1,-0.7,0,337.5,741,154.3,336,36.1,98,95.4,62.2,16.9,0.7,1707,38.6,51.2,Medium
2023,11,Berea,Kolo,community,foothill,FALSE,2376,45.4,16,26,21,0,-0.75,0,384.8,907,217.5,506,28.4,74,92.1,68.8,16.9,0.7,1707,38.6,55.4,Medium
2023,11,Berea,Morija,community,foothill,FALSE,2455,37.3,16,26,21,2,-1.11,0,252.9,592,213.2,500,35.2,88,91.9,69.5,16.9,0.7,1707,38.6,48.5,Medium
2023,11,Berea,Makhoakhoeng,community,foothill,FALSE,2379,42.8,16.2,26.2,21.2,0,2.49,0,255.2,626,224.8,527,37.4,106,88.5,63,16.9,0.7,1707,38.6,50.6,Medium
2023,11,Berea,Nkau,community,foothill,FALSE,1967,48.6,15.6,25.6,20.6,0,-1.07,0,282.6,518,271.9,562,33.5,59,81.5,68.1,16.9,0.7,1707,38.6,58.1,Medium
2023,11,Berea,Ha Lejone,community,foothill,FALSE,2351,35.7,16,26,21,0,-1.46,0,311.9,726,275.6,673,28.8,62,89.8,66.6,16.9,0.7,1707,38.6,57.9,Medium
2023,11,Berea,Thaba Bosiu,community,foothill,FALSE,2097,47.7,16.4,26.4,21.4,2,0.58,0,255.5,534,116.3,264,29.4,66,72.8,84.2,16.9,0.7,1707,38.6,45.9,Medium
2023,11,Butha-Buthe,Butha-Buthe Town,community,highland,TRUE,2215,98.4,12.6,22.6,17.6,0,0.54,0,298.8,661,446.3,1040,33.1,78,81,73.9,13.6,0.8,1821,29.8,75.1,High
2023,11,Butha-Buthe,Motete,community,highland,TRUE,2251,88.9,12.2,22.2,17.2,1,1.41,0,272.3,650,349.8,796,42.6,90,75.4,70.7,13.6,0.8,1821,29.8,68.2,Medium
2023,11,Butha-Buthe,Hololo,community,highland,TRUE,2168,105.7,12.2,22.2,17.2,0,6.38,0,343,762,412.3,924,37,79,85.6,81,13.6,0.8,1821,29.8,75.9,High
2023,11,Butha-Buthe,Khabo,community,highland,TRUE,1778,90.5,12.1,22.1,17.1,2,-0.56,0,389.7,672,451.7,730,29.1,59,95,81.1,13.6,0.8,1821,29.8,73,High
2023,11,Butha-Buthe,Ha Nqosa,community,highland,TRUE,1882,78.1,11.7,21.7,16.7,1,0.52,0,333.9,622,495.6,1012,39.1,85,81,80.2,13.6,0.8,1821,29.8,72.7,High
2023,11,Butha-Buthe,Fobane,community,highland,TRUE,2550,97.8,14.5,24.5,19.5,0,1.39,0,304.6,790,380.6,915,38.9,99,88.8,71.6,13.6,0.8,1821,29.8,72.9,High
2023,11,Butha-Buthe,Ntsekhe,community,highland,TRUE,2414,106.2,11.6,21.6,16.6,1,0.23,0,306.3,723,552.3,1336,23.2,60,90,76.7,13.6,0.8,1821,29.8,75.7,High
2023,11,Butha-Buthe,Bethlehem,community,highland,TRUE,2261,90.4,12.7,22.7,17.7,2,1.54,0,256.9,607,345.8,794,37,82,70.4,82.4,13.6,0.8,1821,29.8,66.7,Medium
2023,11,Butha-Buthe,Ha Makebe,community,highland,TRUE,2120,111.3,11.4,21.4,16.4,0,1.15,0,306.9,633,502.2,1081,44.4,104,74,56.6,13.6,0.8,1821,29.8,77.8,High
2023,11,Butha-Buthe,Mafika-Lisiu,community,highland,TRUE,2179,93.2,12.2,22.2,17.2,0,2.06,0,192.5,401,501.9,1086,41.8,96,90.1,76.5,13.6,0.8,1821,29.8,61.3,Medium
2023,11,Leribe,Hlotse,community,foothill,FALSE,2582,29.9,13.4,23.4,18.4,0,-1.24,0,155,400,244.4,677,13.5,27,81.9,61,11.5,0.7,1725,38,39,Low
2023,11,Leribe,Maputsoe,community,foothill,FALSE,3145,38.3,14.4,24.4,19.4,0,-1.28,0,201.2,597,364.2,1111,12.5,40,85.8,49.6,11.5,0.7,1725,38,52.6,Medium
2023,11,Leribe,Tsikoane,community,foothill,FALSE,2948,34.8,14.2,24.2,19.2,0,-1.37,0,182.7,531,279.5,788,13.1,36,94.1,79.6,11.5,0.7,1725,38,44,Low
2023,11,Leribe,Makhunoane,community,foothill,FALSE,3446,38,15,25,20,0,1.31,0,169.6,574,154.6,492,10.6,45,89,72.3,11.5,0.7,1725,38,35.5,Low
2023,11,Leribe,Likila,community,foothill,FALSE,3300,42.3,14.2,24.2,19.2,0,-1.65,0,141.1,462,284.3,955,12.4,35,87,76.4,11.5,0.7,1725,38,41,Low
2023,11,Leribe,Pitseng,community,foothill,FALSE,3350,31,14.8,24.8,19.8,0,-1.92,0,209.5,707,165.6,539,12.6,39,71.7,59.8,11.5,0.7,1725,38,41.5,Low
2023,11,Leribe,Khabo,community,foothill,FALSE,2970,31.6,13.3,23.3,18.3,0,-1.35,0,214.7,693,248.9,718,12.6,40,79.3,67.9,11.5,0.7,1725,38,46.7,Medium
2023,11,Leribe,Ngoajane,community,foothill,FALSE,3132,34.6,13.8,23.8,18.8,1,-1.9,0,228.6,706,179.3,564,10.2,32,82.2,60.1,11.5,0.7,1725,38,44.1,Low
2023,11,Leribe,Ha Lejone,community,foothill,FALSE,2714,34.9,12.7,22.7,17.7,0,-0.52,0,186,522,292.1,763,17.4,51,75.5,72.9,11.5,0.7,1725,38,46.8,Medium
2023,11,Leribe,Mahobong,community,foothill,FALSE,2789,30.6,13.2,23.2,18.2,0,-2.04,0,169.9,492,319.6,875,15,37,86.3,78.2,11.5,0.7,1725,38,45.1,Medium
2023,11,Leribe,Mokhele,community,foothill,FALSE,3177,26.5,14.6,24.6,19.6,0,-2.2,0,247.2,822,353.7,1130,15.3,55,63.3,69.6,11.5,0.7,1725,38,57.8,Medium
2023,11,Leribe,Phafane,community,foothill,FALSE,3000,33,13.9,23.9,18.9,1,-0.94,0,274.8,809,306.1,970,12.2,35,81.9,59.5,11.5,0.7,1725,38,57.2,Medium
2023,11,Leribe,Thaba-Phatsoa,community,foothill,FALSE,2999,34.2,14.4,24.4,19.4,0,5.01,0,191.3,577,287.6,840,12.9,35,86.3,69.7,11.5,0.7,1725,38,46.1,Medium
2023,11,Leribe,Ha Mofoka,community,foothill,FALSE,2720,37.5,12.7,22.7,17.7,2,-1.42,0,203.7,508,233,661,12,34,73.5,61.2,11.5,0.7,1725,38,45.7,Medium
2023,11,Mafeteng,Mafeteng Town,community,lowland,FALSE,2253,25.6,13.9,23.9,18.9,0,-2.01,0,208.5,455,283.4,638,19.9,48,100,68.6,14.5,0.5,1663,29.3,45.5,Medium
2023,11,Mafeteng,Mpharane,community,lowland,FALSE,2663,26.4,12.9,22.9,17.9,0,-2.02,0,238.6,629,351.7,929,25.1,75,78.6,65.6,14.5,0.5,1663,29.3,55.3,Medium
2023,11,Mafeteng,Kolo,community,lowland,FALSE,2367,30.3,14.8,24.8,19.8,1,-1.02,0,219.4,500,310.5,734,24,52,80.6,56.8,14.5,0.5,1663,29.3,50.8,Medium
2023,11,Mafeteng,Tosing,community,lowland,FALSE,2308,27.5,13.3,23.3,18.3,2,-0.85,0,220.4,480,358.5,850,25.8,68,90.4,56.1,14.5,0.5,1663,29.3,52.6,Medium
2023,11,Mafeteng,Ha Sofonia,community,lowland,FALSE,2467,27.6,14.3,24.3,19.3,0,-1.79,0,292.4,656,381.7,978,28.4,64,70.3,45.6,14.5,0.5,1663,29.3,64.3,Medium
2023,11,Mafeteng,Ha Ratau,community,lowland,FALSE,2433,26.9,12.7,22.7,17.7,2,-0.82,0,252,655,369.6,908,30,77,79.5,58.5,14.5,0.5,1663,29.3,57.9,Medium
2023,11,Mafeteng,Matelile,community,lowland,FALSE,2435,26.7,14.4,24.4,19.4,0,-1.07,0,215.8,513,470.5,1171,19.1,38,79.6,45.1,14.5,0.5,1663,29.3,55.6,Medium
2023,11,Mafeteng,Likhoele,community,lowland,FALSE,2060,29.3,13.1,23.1,18.1,0,-1.01,0,213.4,481,260.6,580,22.2,56,77.5,52.5,14.5,0.5,1663,29.3,47.1,Medium
2023,11,Mafeteng,Thabana-Morena,community,lowland,FALSE,2099,29,13.8,23.8,18.8,0,-2.08,0,169.9,372,223.7,495,20.9,44,75.9,56.5,14.5,0.5,1663,29.3,39.8,Low
2023,11,Mafeteng,Masite,community,lowland,FALSE,1798,29.9,14.3,24.3,19.3,0,-1.64,0,249.4,444,330.2,581,22.8,35,75.3,42.9,14.5,0.5,1663,29.3,55.9,Medium
2023,11,Mafeteng,Ha Polaki,community,lowland,FALSE,2322,29.4,14.3,24.3,19.3,2,-0.79,0,227.6,524,329.5,739,30.5,69,85.7,47.8,14.5,0.5,1663,29.3,52.4,Medium
2023,11,Maseru,Maseru CBD,community,lowland,FALSE,3137,50.7,13.2,23.2,18.2,0,-1.53,0,347.9,1048,222.2,686,20.2,69,94.6,85.7,9.7,1,1641,61.3,56.1,Medium
2023,11,Maseru,Khubetsoana,community,lowland,FALSE,3473,49.7,13.6,23.6,18.6,1,-1.24,0,292.6,1007,261.8,926,30.2,112,92.1,90.9,9.7,1,1641,61.3,57.8,Medium
2023,11,Maseru,Mafeteng,community,lowland,FALSE,3258,38.1,14,24,19,0,-1.25,0,279.3,925,345.2,1106,21.3,82,95.9,82,9.7,1,1641,61.3,59.6,Medium
2023,11,Maseru,Nazareth,community,lowland,FALSE,3684,46,12.5,22.5,17.5,0,-1.06,0,346.4,1298,306.7,1171,19.3,67,92.8,82.8,9.7,1,1641,61.3,60.9,Medium
2023,11,Maseru,Ha Foso,community,lowland,FALSE,3508,39.9,14.2,24.2,19.2,2,-0.85,0,242.6,882,373.7,1244,41.8,131,100,87.2,9.7,1,1641,61.3,57,Medium
2023,11,Maseru,Qoaling,community,lowland,FALSE,3338,43.7,12.6,22.6,17.6,0,-1.25,0,198.2,629,401.9,1307,26,94,100,73.5,9.7,1,1641,61.3,53.9,Medium
2023,11,Maseru,Sekhutlong,community,lowland,FALSE,3375,48.3,12.9,22.9,17.9,0,-0.64,0,402.8,1368,311.1,1035,22.3,86,86.6,73.3,9.7,1,1641,61.3,62.1,Medium
2023,11,Maseru,Ha Thetsane,community,lowland,FALSE,3289,41.8,11.4,21.4,16.4,0,-1.5,0,324.4,1077,367.2,1205,28.7,100,100,86,9.7,1,1641,61.3,63.5,Medium
2023,11,Maseru,Phelindaba,community,lowland,FALSE,3446,49,12.1,22.1,17.1,0,-0.31,0,249.2,867,365.1,1188,20.2,73,97.3,80.9,9.7,1,1641,61.3,58.7,Medium
2023,11,Maseru,Lithoteng,community,lowland,FALSE,3235,42.2,13.1,23.1,18.1,0,0.53,0,214.2,676,320.4,1033,29.1,87,89.6,85,9.7,1,1641,61.3,51.6,Medium
2023,11,Maseru,Ha Matala,community,lowland,FALSE,3565,48,11.7,21.7,16.7,0,0.63,0,221.3,832,359.7,1296,22.8,68,92.1,81.4,9.7,1,1641,61.3,55.4,Medium
2023,11,Maseru,Likotsi,community,lowland,FALSE,3256,42.7,12.7,22.7,17.7,0,0.4,0,302.6,1006,360,1155,26.1,93,100,85.5,9.7,1,1641,61.3,63.2,Medium
2023,11,Maseru,Ha Abia,community,lowland,FALSE,3769,51.8,13.6,23.6,18.6,0,-0.32,0,311.6,1181,482,1870,25.5,112,100,74.2,9.7,1,1641,61.3,66.9,Medium
2023,11,Maseru,Ha Tsolo,community,lowland,FALSE,3342,44.5,12.8,22.8,17.8,1,0.85,0,328.5,1101,350.2,1154,23.7,90,89.3,95.8,9.7,1,1641,61.3,63.8,Medium
2023,11,Maseru,Ha Seshote,community,lowland,FALSE,3285,47.7,12.2,22.2,17.2,1,1.72,0,414.4,1354,335.4,1132,15.4,45,88.4,63.6,9.7,1,1641,61.3,63.4,Medium
2023,11,Maseru,Koalabata,community,lowland,FALSE,3449,42.7,11.3,21.3,16.3,0,-1.37,0,336.7,1149,366.5,1239,27.1,102,100,79.2,9.7,1,1641,61.3,63.6,Medium
2023,11,Mohale's Hoek,Mohale's Hoek Town,community,lowland,FALSE,2012,70.5,10.1,20.1,15.1,0,5.8,0,218.4,448,426.3,841,48.5,96,88.2,72.1,20.2,0.9,1713,30.2,60.9,Medium
2023,11,Mohale's Hoek,Qhalasi,community,lowland,FALSE,2058,87.1,11.1,21.1,16.1,0,0.05,0,226.7,457,448.1,930,54.8,120,80.4,48.3,20.2,0.9,1713,30.2,64.8,Medium
2023,11,Mohale's Hoek,Mpiti,community,lowland,FALSE,2107,87.6,10.5,20.5,15.5,2,4.23,0,154.9,323,252.9,492,55.4,126,89.3,44.6,20.2,0.9,1713,30.2,46.5,Medium
2023,11,Mohale's Hoek,Likila,community,lowland,FALSE,1814,75.3,10.7,20.7,15.7,0,1.46,0,183.8,325,376.1,653,65.2,137,92.9,51.1,20.2,0.9,1713,30.2,55.6,Medium
2023,11,Mohale's Hoek,Ha Sofonia,community,lowland,FALSE,2035,81.7,10.6,20.6,15.6,2,0.33,0,162,314,452.7,912,38.4,76,72.7,59.7,20.2,0.9,1713,30.2,57.3,Medium
2023,11,Mohale's Hoek,Mphaki,community,lowland,FALSE,2166,75.9,11.5,21.5,16.5,0,1.48,0,262.4,581,255.2,577,55.3,132,81.4,49.4,20.2,0.9,1713,30.2,58.4,Medium
2023,11,Mohale's Hoek,Ketane,community,lowland,FALSE,1915,86.1,11.2,21.2,16.2,1,4.82,0,330.7,642,453.6,873,41.6,78,99.3,35.8,20.2,0.9,1713,30.2,71.5,High
2023,11,Mohale's Hoek,Phamong,community,lowland,FALSE,2134,74.2,11.1,21.1,16.1,0,2.66,0,228.3,497,377,783,35.8,69,78.1,62.5,20.2,0.9,1713,30.2,62.1,Medium
2023,11,Mohale's Hoek,Tosing,community,lowland,FALSE,1981,83.7,11.2,21.2,16.2,0,1.81,0,137.5,267,414.1,836,47,111,77,70.9,20.2,0.9,1713,30.2,54.3,Medium
2023,11,Mohale's Hoek,Ha Ntsie,community,lowland,FALSE,2781,87.6,10.9,20.9,15.9,0,1.44,0,257.9,714,553.4,1542,53.6,139,75.3,54.1,20.2,0.9,1713,30.2,69,Medium
2023,11,Mohale's Hoek,Ha Ramarothole,community,lowland,FALSE,2075,72.5,10.6,20.6,15.6,0,0.24,0,212.5,476,268,551,37.8,80,88.3,66.5,20.2,0.9,1713,30.2,52.3,Medium
2023,11,Mokhotlong,Mokhotlong Town,community,highland,TRUE,2227,70.8,10.3,20.3,15.3,0,-0.77,0,147,313,487.9,1105,35.2,79,73.6,47.1,16.9,1.6,2348,16.8,54.8,Medium
